Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,Label
1.00033,99,4,143,1231,0,1,5,0,0
1.00053,32,2,148,1121,0,1,4,9,0
1.00042,23,1,148,1111,0,1,4,5,0
1.0003,11,3,153,1131,0,1,7,0,0
1.00014,99,4,143,1231,0,1,5,0,0
1.00044,32,2,148,1121,0,1,4,9,0
1.00043,23,1,148,1111,0,1,4,5,0
1.00045,11,3,153,1131,0,1,7,0,0
1.00043,99,4,143,1231,0,1,5,0,0
1.0005,32,2,148,1121,0,1,4,9,0
1.00076,23,1,148,1111,0,1,4,5,0
1.00026,11,3,153,1131,0,1,7,0,0
1.00068,99,4,143,1231,0,1,5,0,0
1.00027,32,2,148,1121,0,1,4,9,0
1.00035,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.00047,99,4,143,1231,0,1,5,0,0
1.00047,32,2,148,1121,0,1,4,9,0
1.0005,23,1,148,1111,0,1,4,5,0
1.0004,11,3,153,1131,0,1,7,0,0
1.00014,99,4,143,1231,0,1,5,0,0
1.00443,32,2,148,1121,0,1,4,9,0
1.00123,23,1,148,1111,0,1,4,5,0
1.00021,11,3,153,1131,0,1,7,0,0
1.00034,99,4,143,1231,0,1,5,0,0
0.9962,32,2,148,1121,0,1,4,9,0
0.99961,23,1,148,1111,0,1,4,5,0
1.00061,11,3,153,1131,0,1,7,0,0
1.00099,99,4,143,1231,0,1,5,0,0
1.00055,32,2,148,1121,0,1,4,9,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00037,11,3,153,1131,0,1,7,0,0
1.00027,99,4,143,1231,0,1,5,0,0
1.00071,32,2,148,1121,0,1,4,9,0
1.00121,23,1,148,1111,0,1,4,5,0
1.00122,11,3,153,1131,0,1,7,0,0
1.00025,99,4,143,1231,0,1,5,0,0
0.99999,32,2,148,1121,0,1,4,9,0
0.99968,23,1,148,1111,0,1,4,5,0
1.00134,11,3,153,1131,0,1,7,0,0
1.0003,99,4,143,1231,0,1,5,0,0
1.00114,32,2,148,1121,0,1,4,9,0
1.00042,23,1,148,1111,0,1,4,5,0
1.00023,11,3,153,1131,0,1,7,0,0
1.0003,99,4,143,1231,0,1,5,0,0
0.99945,32,2,148,1121,0,1,4,9,0
1.0003,23,1,148,1111,0,1,4,5,0
1.00055,11,3,153,1131,0,1,7,0,0
1.00049,99,4,143,1231,0,1,5,0,0
1.00046,32,2,148,1121,0,1,4,9,0
1.00108,23,1,148,1111,0,1,4,5,0
1.00029,11,3,153,1131,0,1,7,0,0
1.00033,99,4,143,1231,0,1,5,0,0
1.00443,32,2,148,1121,0,1,4,9,0
1.00015,23,1,148,1111,0,1,4,5,0
1.0005,11,3,153,1131,0,1,7,0,0
1.00079,99,4,143,1231,0,1,5,0,0
1.00025,32,2,148,1121,0,1,4,9,0
1.00052,23,1,148,1111,0,1,4,5,0
1.00022,11,3,153,1131,0,1,7,0,0
1.00104,99,4,143,1231,0,1,5,0,0
1.00051,32,2,148,1121,0,1,4,9,0
1.00044,23,1,148,1111,0,1,4,5,0
1.00055,11,3,153,1131,0,1,7,0,0
1.00104,99,4,143,1231,0,1,5,0,0
1.00028,32,2,148,1121,0,1,4,9,0
1.00045,23,1,148,1111,0,1,4,5,0
1.00051,11,3,153,1131,0,1,7,0,0
0.99998,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
1.00017,23,1,148,1111,0,1,4,5,0
1.00216,11,3,153,1131,0,1,7,0,0
1.0007,99,4,143,1231,0,1,5,0,0
1.00057,32,2,148,1121,0,1,4,9,0
1.00151,23,1,148,1111,0,1,4,5,0
1.00029,11,3,153,1131,0,1,7,0,0
1.00057,99,4,143,1231,0,1,5,0,0
1.00111,32,2,148,1121,0,1,4,9,0
1.00024,23,1,148,1111,0,1,4,5,0
1.00021,11,3,153,1131,0,1,7,0,0
1.00031,99,4,143,1231,0,1,5,0,0
1.00057,32,2,148,1121,0,1,4,9,0
1.00037,23,1,148,1111,0,1,4,5,0
1.0005,11,3,153,1131,0,1,7,0,0
1.00059,99,4,143,1231,0,1,5,0,0
1.00147,32,2,148,1121,0,1,4,9,0
1.00049,23,1,148,1111,0,1,4,5,0
1.00043,11,3,153,1131,0,1,7,0,0
1.00028,99,4,143,1231,0,1,5,0,0
1.00058,32,2,148,1121,0,1,4,9,0
1.00116,23,1,148,1111,0,1,4,5,0
1.00076,11,3,153,1131,0,1,7,0,0
1.00034,99,4,143,1231,0,1,5,0,0
1.0003,32,2,148,1121,0,1,4,9,0
1.0009,23,1,148,1111,0,1,4,5,0
1.00094,11,3,153,1131,0,1,7,0,0
1.0003,99,4,143,1231,0,1,5,0,0
1.00115,32,2,148,1121,0,1,4,9,0
1.00118,23,1,148,1111,0,1,4,5,0
1.00029,11,3,153,1131,0,1,7,0,0
1.00046,99,4,143,1231,0,1,5,0,0
1.00053,32,2,148,1121,0,1,4,9,0
1.00041,23,1,148,1111,0,1,4,5,0
1.00075,11,3,153,1131,0,1,7,0,0
1.00013,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
1.00039,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.00055,99,4,143,1231,0,1,5,0,0
1.00066,32,2,148,1121,0,1,4,9,0
1.0054,23,1,148,1111,0,1,4,5,0
1.00054,11,3,153,1131,0,1,7,0,0
1.00037,99,4,143,1231,0,1,5,0,0
1.00188,32,2,148,1121,0,1,4,9,0
0.99559,23,1,148,1111,0,1,4,5,0
1.00033,11,3,153,1131,0,1,7,0,0
1.00058,99,4,143,1231,0,1,5,0,0
1.00042,32,2,148,1121,0,1,4,9,0
1.00091,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.0008,99,4,143,1231,0,1,5,0,0
1.00071,32,2,148,1121,0,1,4,9,0
1.00084,23,1,148,1111,0,1,4,5,0
1.00043,11,3,153,1131,0,1,7,0,0
1.00037,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.0004,23,1,148,1111,0,1,4,5,0
1.00088,11,3,153,1131,0,1,7,0,0
1.00097,99,4,143,1231,0,1,5,0,0
1.00084,32,2,148,1121,0,1,4,9,0
1.00097,23,1,148,1111,0,1,4,5,0
1.00107,11,3,153,1131,0,1,7,0,0
1.00085,99,4,143,1231,0,1,5,0,0
1.0017,32,2,148,1121,0,1,4,9,0
1.00076,23,1,148,1111,0,1,4,5,0
1.00111,11,3,153,1131,0,1,7,0,0
1.00092,99,4,143,1231,0,1,5,0,0
0.99978,32,2,148,1121,0,1,4,9,0
1.00034,23,1,148,1111,0,1,4,5,0
1.00031,11,3,153,1131,0,1,7,0,0
0.99969,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00103,23,1,148,1111,0,1,4,5,0
1.00091,11,3,153,1131,0,1,7,0,0
1.00246,99,4,143,1231,0,1,5,0,0
1.00049,32,2,148,1121,0,1,4,9,0
1.00125,23,1,148,1111,0,1,4,5,0
1.00046,11,3,153,1131,0,1,7,0,0
1.00164,99,4,143,1231,0,1,5,0,0
1.00027,32,2,148,1121,0,1,4,9,0
1.00149,23,1,148,1111,0,1,4,5,0
1.00107,11,3,153,1131,0,1,7,0,0
0.99983,99,4,143,1231,0,1,5,0,0
1.00016,32,2,148,1121,0,1,4,9,0
1.00267,23,1,148,1111,0,1,4,5,0
1.00092,11,3,153,1131,0,1,7,0,0
1.00071,99,4,143,1231,0,1,5,0,0
1.00031,32,2,148,1121,0,1,4,9,0
1.00056,23,1,148,1111,0,1,4,5,0
1.00139,11,3,153,1131,0,1,7,0,0
1.00027,99,4,143,1231,0,1,5,0,0
1.00058,32,2,148,1121,0,1,4,9,0
1.00112,23,1,148,1111,0,1,4,5,0
1.00153,11,3,153,1131,0,1,7,0,0
1.00035,99,4,143,1231,0,1,5,0,0
1.00125,32,2,148,1121,0,1,4,9,0
1.0006,23,1,148,1111,0,1,4,5,0
0.99942,11,3,153,1131,0,1,7,0,0
1.00079,99,4,143,1231,0,1,5,0,0
1.00034,32,2,148,1121,0,1,4,9,0
1.00021,23,1,148,1111,0,1,4,5,0
1.00038,11,3,153,1131,0,1,7,0,0
1,99,4,143,1231,0,1,5,0,0
1.0004,32,2,148,1121,0,1,4,9,0
1.00139,23,1,148,1111,0,1,4,5,0
1.00039,11,3,153,1131,0,1,7,0,0
1.00035,99,4,143,1231,0,1,5,0,0
1.00035,32,2,148,1121,0,1,4,9,0
1.00048,23,1,148,1111,0,1,4,5,0
1.00028,11,3,153,1131,0,1,7,0,0
1.00197,99,4,143,1231,0,1,5,0,0
1.00045,32,2,148,1121,0,1,4,9,0
1.00132,23,1,148,1111,0,1,4,5,0
1.00092,11,3,153,1131,0,1,7,0,0
1.0009,99,4,143,1231,0,1,5,0,0
1.00031,32,2,148,1121,0,1,4,9,0
1.00087,23,1,148,1111,0,1,4,5,0
1.00077,11,3,153,1131,0,1,7,0,0
1.00068,99,4,143,1231,0,1,5,0,0
1.00023,32,2,148,1121,0,1,4,9,0
1.00058,23,1,148,1111,0,1,4,5,0
1.00038,11,3,153,1131,0,1,7,0,0
1.00081,99,4,143,1231,0,1,5,0,0
1.00038,32,2,148,1121,0,1,4,9,0
1.00056,23,1,148,1111,0,1,4,5,0
1.00071,11,3,153,1131,0,1,7,0,0
1.00062,99,4,143,1231,0,1,5,0,0
1.0007,32,2,148,1121,0,1,4,9,0
1.0004,23,1,148,1111,0,1,4,5,0
1.00037,11,3,153,1131,0,1,7,0,0
1.00022,99,4,143,1231,0,1,5,0,0
1.00036,32,2,148,1121,0,1,4,9,0
1.00057,23,1,148,1111,0,1,4,5,0
1.00039,11,3,153,1131,0,1,7,0,0
1.00019,99,4,143,1231,0,1,5,0,0
1.00053,32,2,148,1121,0,1,4,9,0
1.00039,23,1,148,1111,0,1,4,5,0
1.00048,11,3,153,1131,0,1,7,0,0
1.0004,99,4,143,1231,0,1,5,0,0
1.00079,32,2,148,1121,0,1,4,9,0
1.00087,23,1,148,1111,0,1,4,5,0
1.00029,11,3,153,1131,0,1,7,0,0
1.00036,99,4,143,1231,0,1,5,0,0
1.00034,32,2,148,1121,0,1,4,9,0
1.00026,23,1,148,1111,0,1,4,5,0
1.00136,11,3,153,1131,0,1,7,0,0
1.00049,99,4,143,1231,0,1,5,0,0
1.00054,32,2,148,1121,0,1,4,9,0
1.00071,23,1,148,1111,0,1,4,5,0
0.99996,11,3,153,1131,0,1,7,0,0
1.00042,99,4,143,1231,0,1,5,0,0
1.00038,32,2,148,1121,0,1,4,9,0
1.00053,23,1,148,1111,0,1,4,5,0
1.0004,11,3,153,1131,0,1,7,0,0
1.00033,99,4,143,1231,0,1,5,0,0
1.00039,32,2,148,1121,0,1,4,9,0
1.00078,23,1,148,1111,0,1,4,5,0
1.00037,11,3,153,1131,0,1,7,0,0
1.00026,99,4,143,1231,0,1,5,0,0
1.00085,32,2,148,1121,0,1,4,9,0
1.0004,23,1,148,1111,0,1,4,5,0
1.00074,11,3,153,1131,0,1,7,0,0
1.00046,99,4,143,1231,0,1,5,0,0
1.00019,32,2,148,1121,0,1,4,9,0
1.00094,23,1,148,1111,0,1,4,5,0
1.00096,11,3,153,1131,0,1,7,0,0
1.00035,99,4,143,1231,0,1,5,0,0
1.00056,32,2,148,1121,0,1,4,9,0
1.00071,23,1,148,1111,0,1,4,5,0
0.99992,11,3,153,1131,0,1,7,0,0
1.00045,99,4,143,1231,0,1,5,0,0
1.00038,32,2,148,1121,0,1,4,9,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00027,11,3,153,1131,0,1,7,0,0
1.00041,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00231,23,1,148,1111,0,1,4,5,0
1.00137,11,3,153,1131,0,1,7,0,0
1.00048,99,4,143,1231,0,1,5,0,0
1.00124,32,2,148,1121,0,1,4,9,0
1.00101,23,1,148,1111,0,1,4,5,0
1.00028,11,3,153,1131,0,1,7,0,0
1.00045,99,4,143,1231,0,1,5,0,0
1.00057,32,2,148,1121,0,1,4,9,0
1.00044,23,1,148,1111,0,1,4,5,0
1.00054,11,3,153,1131,0,1,7,0,0
1.00043,99,4,143,1231,0,1,5,0,0
1.00143,32,2,148,1121,0,1,4,9,0
1.00083,23,1,148,1111,0,1,4,5,0
1.00037,11,3,153,1131,0,1,7,0,0
1.00017,99,4,143,1231,0,1,5,0,0
1.00067,32,2,148,1121,0,1,4,9,0
1.00107,23,1,148,1111,0,1,4,5,0
1.00056,11,3,153,1131,0,1,7,0,0
1.00066,99,4,143,1231,0,1,5,0,0
1.00087,32,2,148,1121,0,1,4,9,0
1.00058,23,1,148,1111,0,1,4,5,0
1.00024,11,3,153,1131,0,1,7,0,0
1.00042,99,4,143,1231,0,1,5,0,0
1.00071,32,2,148,1121,0,1,4,9,0
1.00137,23,1,148,1111,0,1,4,5,0
1.00043,11,3,153,1131,0,1,7,0,0
1.00159,99,4,143,1231,0,1,5,0,0
1.00011,32,2,148,1121,0,1,4,9,0
1.00055,23,1,148,1111,0,1,4,5,0
1.00025,11,3,153,1131,0,1,7,0,0
0.99962,99,4,143,1231,0,1,5,0,0
1.00068,32,2,148,1121,0,1,4,9,0
1.00045,23,1,148,1111,0,1,4,5,0
1.00054,11,3,153,1131,0,1,7,0,0
1.00048,99,4,143,1231,0,1,5,0,0
1.00046,32,2,148,1121,0,1,4,9,0
1.00072,23,1,148,1111,0,1,4,5,0
1.0016,11,3,153,1131,0,1,7,0,0
1.00083,99,4,143,1231,0,1,5,0,0
1.00091,32,2,148,1121,0,1,4,9,0
1.00014,23,1,148,1111,0,1,4,5,0
1.00054,11,3,153,1131,0,1,7,0,0
0.99991,99,4,143,1231,0,1,5,0,0
1.00227,32,2,148,1121,0,1,4,9,0
1.00046,23,1,148,1111,0,1,4,5,0
1.00058,11,3,153,1131,0,1,7,0,0
1.0003,99,4,143,1231,0,1,5,0,0
0.99889,32,2,148,1121,0,1,4,9,0
1.0018,23,1,148,1111,0,1,4,5,0
1.00048,11,3,153,1131,0,1,7,0,0
1.00119,99,4,143,1231,0,1,5,0,0
1.00136,32,2,148,1121,0,1,4,9,0
1.00068,23,1,148,1111,0,1,4,5,0
1.00095,11,3,153,1131,0,1,7,0,0
0.99933,99,4,143,1231,0,1,5,0,0
1.00011,32,2,148,1121,0,1,4,9,0
1.00023,23,1,148,1111,0,1,4,5,0
1.00023,11,3,153,1131,0,1,7,0,0
1.00026,99,4,143,1231,0,1,5,0,0
1.0004,32,2,148,1121,0,1,4,9,0
1.0003,23,1,148,1111,0,1,4,5,0
1.00033,11,3,153,1131,0,1,7,0,0
1.00059,99,4,143,1231,0,1,5,0,0
1.00054,32,2,148,1121,0,1,4,9,0
1.00051,23,1,148,1111,0,1,4,5,0
1.00052,11,3,153,1131,0,1,7,0,0
1.00044,99,4,143,1231,0,1,5,0,0
1.00071,32,2,148,1121,0,1,4,9,0
1.00048,23,1,148,1111,0,1,4,5,0
1.00062,11,3,153,1131,0,1,7,0,0
1.00057,99,4,143,1231,0,1,5,0,0
1.00025,32,2,148,1121,0,1,4,9,0
1.00037,23,1,148,1111,0,1,4,5,0
1.00034,11,3,153,1131,0,1,7,0,0
1.00042,99,4,143,1231,0,1,5,0,0
1.00022,32,2,148,1121,0,1,4,9,0
1.0007,23,1,148,1111,0,1,4,5,0
1.00097,11,3,153,1131,0,1,7,0,0
1.00071,99,4,143,1231,0,1,5,0,0
1.001,32,2,148,1121,0,1,4,9,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00048,11,3,153,1131,0,1,7,0,0
1.00008,99,4,143,1231,0,1,5,0,0
1.00052,32,2,148,1121,0,1,4,9,0
1.0004,23,1,148,1111,0,1,4,5,0
1.00033,11,3,153,1131,0,1,7,0,0
1.00121,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
1.0017,23,1,148,1111,0,1,4,5,0
1.00046,11,3,153,1131,0,1,7,0,0
1.00117,99,4,143,1231,0,1,5,0,0
1.00035,32,2,148,1121,0,1,4,9,0
0.99969,23,1,148,1111,0,1,4,5,0
1.0004,11,3,153,1131,0,1,7,0,0
1.00096,99,4,143,1231,0,1,5,0,0
1.00064,32,2,148,1121,0,1,4,9,0
1.00129,23,1,148,1111,0,1,4,5,0
1.00038,11,3,153,1131,0,1,7,0,0
0.99968,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
0.99948,23,1,148,1111,0,1,4,5,0
1.00085,11,3,153,1131,0,1,7,0,0
1.00055,99,4,143,1231,0,1,5,0,0
1.0012,32,2,148,1121,0,1,4,9,0
1.00077,23,1,148,1111,0,1,4,5,0
1.00071,11,3,153,1131,0,1,7,0,0
1.00045,99,4,143,1231,0,1,5,0,0
1.00035,32,2,148,1121,0,1,4,9,0
1.00102,23,1,148,1111,0,1,4,5,0
1.00033,11,3,153,1131,0,1,7,0,0
1.00027,99,4,143,1231,0,1,5,0,0
1.00119,32,2,148,1121,0,1,4,9,0
1.0009,23,1,148,1111,0,1,4,5,0
1.0003,11,3,153,1131,0,1,7,0,0
1.00061,99,4,143,1231,0,1,5,0,0
1.00028,32,2,148,1121,0,1,4,9,0
1.00024,23,1,148,1111,0,1,4,5,0
1.00133,11,3,153,1131,0,1,7,0,0
1.00038,99,4,143,1231,0,1,5,0,0
1.00102,32,2,148,1121,0,1,4,9,0
1.00149,23,1,148,1111,0,1,4,5,0
0.99948,11,3,153,1131,0,1,7,0,0
1.00082,99,4,143,1231,0,1,5,0,0
1.00067,32,2,148,1121,0,1,4,9,0
1.00034,23,1,148,1111,0,1,4,5,0
1.00063,11,3,153,1131,0,1,7,0,0
0.99979,99,4,143,1231,0,1,5,0,0
1.00072,32,2,148,1121,0,1,4,9,0
1.00085,23,1,148,1111,0,1,4,5,0
1.00045,11,3,153,1131,0,1,7,0,0
1.00056,99,4,143,1231,0,1,5,0,0
0.99949,32,2,148,1121,0,1,4,9,0
1.00132,23,1,148,1111,0,1,4,5,0
1.00045,11,3,153,1131,0,1,7,0,0
1.00025,99,4,143,1231,0,1,5,0,0
1.00041,32,2,148,1121,0,1,4,9,0
1.00049,23,1,148,1111,0,1,4,5,0
1.00046,11,3,153,1131,0,1,7,0,0
1.00095,99,4,143,1231,0,1,5,0,0
1.00087,32,2,148,1121,0,1,4,9,0
1.00082,23,1,148,1111,0,1,4,5,0
1.0008,11,3,153,1131,0,1,7,0,0
1.00037,99,4,143,1231,0,1,5,0,0
1.00051,32,2,148,1121,0,1,4,9,0
1.00048,23,1,148,1111,0,1,4,5,0
1.0004,11,3,153,1131,0,1,7,0,0
1.00053,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00128,11,3,153,1131,0,1,7,0,0
1.00039,99,4,143,1231,0,1,5,0,0
1.00087,32,2,148,1121,0,1,4,9,0
1.00084,23,1,148,1111,0,1,4,5,0
0.99922,11,3,153,1131,0,1,7,0,0
1.00034,99,4,143,1231,0,1,5,0,0
1.00046,32,2,148,1121,0,1,4,9,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00031,11,3,153,1131,0,1,7,0,0
1.00032,99,4,143,1231,0,1,5,0,0
1.0009,32,2,148,1121,0,1,4,9,0
1.00103,23,1,148,1111,0,1,4,5,0
1.00201,11,3,153,1131,0,1,7,0,0
1.0005,99,4,143,1231,0,1,5,0,0
1.00093,32,2,148,1121,0,1,4,9,0
1.00006,23,1,148,1111,0,1,4,5,0
1.00436,11,3,153,1131,0,1,7,0,0
1.00097,99,4,143,1231,0,1,5,0,0
1.00093,32,2,148,1121,0,1,4,9,0
1.00105,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.00055,99,4,143,1231,0,1,5,0,0
1.00041,32,2,148,1121,0,1,4,9,0
1.00081,23,1,148,1111,0,1,4,5,0
1.00138,11,3,153,1131,0,1,7,0,0
1.0003,99,4,143,1231,0,1,5,0,0
1.00033,32,2,148,1121,0,1,4,9,0
1.00095,23,1,148,1111,0,1,4,5,0
1.00037,11,3,153,1131,0,1,7,0,0
1.00062,99,4,143,1231,0,1,5,0,0
1.00072,32,2,148,1121,0,1,4,9,0
1.00034,23,1,148,1111,0,1,4,5,0
1.00131,11,3,153,1131,0,1,7,0,0
1.00021,99,4,143,1231,0,1,5,0,0
1.00071,32,2,148,1121,0,1,4,9,0
1.00142,23,1,148,1111,0,1,4,5,0
0.99942,11,3,153,1131,0,1,7,0,0
1.00046,99,4,143,1231,0,1,5,0,0
1.00046,32,2,148,1121,0,1,4,9,0
1.00053,23,1,148,1111,0,1,4,5,0
1.00025,11,3,153,1131,0,1,7,0,0
1.00041,99,4,143,1231,0,1,5,0,0
1.00093,32,2,148,1121,0,1,4,9,0
1.00057,23,1,148,1111,0,1,4,5,0
1.0009,11,3,153,1131,0,1,7,0,0
1.0009,99,4,143,1231,0,1,5,0,0
1.00068,32,2,148,1121,0,1,4,9,0
1.00093,23,1,148,1111,0,1,4,5,0
1.00056,11,3,153,1131,0,1,7,0,0
1.00069,99,4,143,1231,0,1,5,0,0
1.00046,32,2,148,1121,0,1,4,9,0
1.00002,23,1,148,1111,0,1,4,5,0
1.00027,11,3,153,1131,0,1,7,0,0
1.00042,99,4,143,1231,0,1,5,0,0
1.00054,32,2,148,1121,0,1,4,9,0
1.00151,23,1,148,1111,0,1,4,5,0
1.00041,11,3,153,1131,0,1,7,0,0
1.00054,99,4,143,1231,0,1,5,0,0
1.00018,32,2,148,1121,0,1,4,9,0
1.00121,23,1,148,1111,0,1,4,5,0
1.00057,11,3,153,1131,0,1,7,0,0
1.00035,99,4,143,1231,0,1,5,0,0
1.0002,32,2,148,1121,0,1,4,9,0
1.00112,23,1,148,1111,0,1,4,5,0
1.0003,11,3,153,1131,0,1,7,0,0
1.00062,99,4,143,1231,0,1,5,0,0
1.00136,32,2,148,1121,0,1,4,9,0
1.00099,23,1,148,1111,0,1,4,5,0
1.00069,11,3,153,1131,0,1,7,0,0
1.00051,99,4,143,1231,0,1,5,0,0
1.00201,32,2,148,1121,0,1,4,9,0
1.00036,23,1,148,1111,0,1,4,5,0
1.00285,11,3,153,1131,0,1,7,0,0
1.00128,99,4,143,1231,0,1,5,0,0
1.00039,32,2,148,1121,0,1,4,9,0
1.00041,23,1,148,1111,0,1,4,5,0
0.99991,11,3,153,1131,0,1,7,0,0
0.99944,99,4,143,1231,0,1,5,0,0
1.00037,32,2,148,1121,0,1,4,9,0
1.00294,23,1,148,1111,0,1,4,5,0
1.00052,11,3,153,1131,0,1,7,0,0
1.00057,99,4,143,1231,0,1,5,0,0
1.00172,32,2,148,1121,0,1,4,9,0
1.00251,23,1,148,1111,0,1,4,5,0
1.00091,11,3,153,1131,0,1,7,0,0
1.00164,99,4,143,1231,0,1,5,0,0
1.00037,32,2,148,1121,0,1,4,9,0
1.00127,23,1,148,1111,0,1,4,5,0
1.00047,11,3,153,1131,0,1,7,0,0
1.0002,99,4,143,1231,0,1,5,0,0
1.00078,32,2,148,1121,0,1,4,9,0
1.00056,23,1,148,1111,0,1,4,5,0
1.00018,11,3,153,1131,0,1,7,0,0
1.00037,99,4,143,1231,0,1,5,0,0
1.00084,32,2,148,1121,0,1,4,9,0
1.00863,23,1,148,1111,0,1,4,5,0
1.00052,11,3,153,1131,0,1,7,0,0
1.00028,99,4,143,1231,0,1,5,0,0
1.00047,32,2,148,1121,0,1,4,9,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00015,11,3,153,1131,0,1,7,0,0
1.00054,99,4,143,1231,0,1,5,0,0
1.00098,32,2,148,1121,0,1,4,9,0
1.00085,23,1,148,1111,0,1,4,5,0
1.00085,11,3,153,1131,0,1,7,0,0
1.0018,99,4,143,1231,0,1,5,0,0
1.00092,32,2,148,1121,0,1,4,9,0
1.00078,23,1,148,1111,0,1,4,5,0
1.00035,11,3,153,1131,0,1,7,0,0
0.99955,99,4,143,1231,0,1,5,0,0
1.00084,32,2,148,1121,0,1,4,9,0
1.00108,23,1,148,1111,0,1,4,5,0
1.00114,11,3,153,1131,0,1,7,0,0
1.00036,99,4,143,1231,0,1,5,0,0
1.00143,32,2,148,1121,0,1,4,9,0
1.00053,23,1,148,1111,0,1,4,5,0
1.00081,11,3,153,1131,0,1,7,0,0
1.00049,99,4,143,1231,0,1,5,0,0
1.00084,32,2,148,1121,0,1,4,9,0
1.00084,23,1,148,1111,0,1,4,5,0
1.0002,11,3,153,1131,0,1,7,0,0
1.00062,99,4,143,1231,0,1,5,0,0
1.00109,32,2,148,1121,0,1,4,9,0
1.00028,23,1,148,1111,0,1,4,5,0
1.00098,11,3,153,1131,0,1,7,0,0
1.00141,99,4,143,1231,0,1,5,0,0
1.00099,32,2,148,1121,0,1,4,9,0
1.00037,23,1,148,1111,0,1,4,5,0
1.00052,11,3,153,1131,0,1,7,0,0
0.99946,99,4,143,1231,0,1,5,0,0
0.99997,32,2,148,1121,0,1,4,9,0
1.00033,23,1,148,1111,0,1,4,5,0
1.00108,11,3,153,1131,0,1,7,0,0
1.00041,99,4,143,1231,0,1,5,0,0
1.00023,32,2,148,1121,0,1,4,9,0
1.00046,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.00046,99,4,143,1231,0,1,5,0,0
1.00159,32,2,148,1121,0,1,4,9,0
1.0003,23,1,148,1111,0,1,4,5,0
1.00044,11,3,153,1131,0,1,7,0,0
1.00071,99,4,143,1231,0,1,5,0,0
1.00043,32,2,148,1121,0,1,4,9,0
1.00056,23,1,148,1111,0,1,4,5,0
1.00038,11,3,153,1131,0,1,7,0,0
1.00258,99,4,143,1231,0,1,5,0,0
1.00051,32,2,148,1121,0,1,4,9,0
1.00045,23,1,148,1111,0,1,4,5,0
1.00041,11,3,153,1131,0,1,7,0,0
1.00094,99,4,143,1231,0,1,5,0,0
1.00114,32,2,148,1121,0,1,4,9,0
1.00682,23,1,148,1111,0,1,4,5,0
1.0005,11,3,153,1131,0,1,7,0,0
1.00129,99,4,143,1231,0,1,5,0,0
0.99951,32,2,148,1121,0,1,4,9,0
1.00134,23,1,148,1111,0,1,4,5,0
1.00031,11,3,153,1131,0,1,7,0,0
0.99949,99,4,143,1231,0,1,5,0,0
1.0004,32,2,148,1121,0,1,4,9,0
1.00128,23,1,148,1111,0,1,4,5,0
1.00078,11,3,153,1131,0,1,7,0,0
1.00024,99,4,143,1231,0,1,5,0,0
1.00132,32,2,148,1121,0,1,4,9,0
1.00024,23,1,148,1111,0,1,4,5,0
1.00036,11,3,153,1131,0,1,7,0,0
1.00416,99,4,143,1231,0,1,5,0,0
1.00025,32,2,148,1121,0,1,4,9,0
1.00108,23,1,148,1111,0,1,4,5,0
1.00105,11,3,153,1131,0,1,7,0,0
1.00065,99,4,143,1231,0,1,5,0,0
1.00118,32,2,148,1121,0,1,4,9,0
1.00044,23,1,148,1111,0,1,4,5,0
1.00016,11,3,153,1131,0,1,7,0,0
1.00085,99,4,143,1231,0,1,5,0,0
1.001,32,2,148,1121,0,1,4,9,0
1.00054,23,1,148,1111,0,1,4,5,0
1.00048,11,3,153,1131,0,1,7,0,0
1.00109,99,4,143,1231,0,1,5,0,0
0.99992,32,2,148,1121,0,1,4,9,0
1.0002,23,1,148,1111,0,1,4,5,0
1.00047,11,3,153,1131,0,1,7,0,0
0.99999,99,4,143,1231,0,1,5,0,0
1.00057,32,2,148,1121,0,1,4,9,0
1.00025,23,1,148,1111,0,1,4,5,0
1.0002,11,3,153,1131,0,1,7,0,0
1.0004,99,4,143,1231,0,1,5,0,0
