Heartbeat,MACsrc,APPID,GOOSElength,gocbRef,Dif_St,Dif_Sq,num of data,data_Dec,I_CB1-66KV,I_CB2-66KV,I_CB3-66KV,I_TRSF1-W1,I_TRSF1-W2,I_CB-TRSF1,I_TRSF2-W1,I_TRSF2-W2,I_CB-TRSF2,I_CB2-22KV,I_FDR1,I_FDR4,Status_CB1-22KV,Status_CB3-22KV,Status_CB-FDR1,Status_CB-FDR4,Label
1.00081,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00025,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00051,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00154,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00122,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00055,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00093,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00093,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00105,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00051,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00068,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.0013,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00114,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00217,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00096,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00085,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00105,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0.99985,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00042,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00108,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00079,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00075,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00072,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00072,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00126,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00025,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00086,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00133,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.001,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00069,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00101,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00092,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00079,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00038,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00089,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00071,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00091,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00054,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00091,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00123,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00085,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00031,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00095,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00074,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00097,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00041,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00089,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1.00077,32,2,148,1121,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.0018,11,3,153,1131,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.0005,99,4,143,1231,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1.00083,23,1,148,1111,0,1,4,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,906
1,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00101,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00138,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00134,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00098,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00143,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0008,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00229,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.001,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00112,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00146,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00075,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00164,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0009,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0011,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00165,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00072,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00135,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00119,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00183,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00096,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00129,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0009,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00093,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00077,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00075,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0011,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00114,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00124,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00076,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00103,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00096,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00107,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00454,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00138,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99739,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00066,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00108,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00105,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00155,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00163,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00171,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00118,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00093,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00177,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00107,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00193,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00147,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00057,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0013,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00143,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00532,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00171,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00099,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.001,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
0.99703,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00073,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00143,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00077,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00103,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00139,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00122,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00111,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00099,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00064,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00078,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00132,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00067,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00108,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.001,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00094,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00086,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00084,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00078,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00071,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00095,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00106,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00079,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00202,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00087,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00113,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00022,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00108,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00097,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00098,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00102,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00069,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00133,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0008,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00172,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00099,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00151,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00106,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00112,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00086,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00065,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00073,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00093,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00124,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00137,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00076,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00081,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00119,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00093,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00074,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0009,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00152,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00146,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00101,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00068,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00104,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00141,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00107,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00131,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00393,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00086,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00083,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00153,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00076,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00097,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00198,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00098,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00077,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00082,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00085,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0011,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0009,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00159,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00091,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00111,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00147,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00163,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00073,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00088,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00079,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00089,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00101,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00146,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0013,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00126,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00071,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00092,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.0009,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00121,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00114,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00144,11,3,152,1131,0,1,7,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00146,23,1,147,1111,0,1,4,5,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00093,99,4,142,1231,0,1,5,0,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
1.00122,32,2,147,1121,0,1,4,9,17,0,17,17,30,52,17,30,52,0,26,26,1,1,1,1,0
